time;pressure
2023-10-30T12:00:04.334407;1005.241943359375
2023-10-30T12:00:04.549467;1005.28564453125
2023-10-30T12:00:04.764424;1005.260498046875
2023-10-30T12:00:04.979376;1005.2685546875
2023-10-30T12:00:05.194256;1005.2822265625
2023-10-30T12:00:05.408263;1005.20947265625
2023-10-30T12:00:05.623513;1005.289306640625
2023-10-30T12:00:05.838421;1005.3212890625
2023-10-30T12:00:06.053435;1005.295166015625
2023-10-30T12:00:06.268488;1005.2890625
2023-10-30T12:00:06.483388;1005.3466796875
2023-10-30T12:00:06.698408;1005.23388671875
2023-10-30T12:00:06.913422;1005.31103515625
2023-10-30T12:00:07.128420;1005.28466796875
2023-10-30T12:00:07.343412;1005.330322265625
2023-10-30T12:00:07.558372;1005.3134765625
2023-10-30T12:00:07.773373;1005.334716796875
2023-10-30T12:00:07.988378;1005.2841796875
2023-10-30T12:00:08.203391;1005.321533203125
2023-10-30T12:00:08.418369;1005.34912109375
2023-10-30T12:00:08.633451;1005.324951171875
2023-10-30T12:00:08.848413;1005.32763671875
2023-10-30T12:00:09.063399;1005.3193359375
2023-10-30T12:00:09.278413;1005.276123046875
2023-10-30T12:00:09.493412;1005.2841796875
2023-10-30T12:00:09.708258;1005.3515625
2023-10-30T12:00:09.923233;1005.31103515625
2023-10-30T12:00:10.138368;1005.289306640625
2023-10-30T12:00:10.353379;1005.347412109375
2023-10-30T12:00:10.568363;1005.276611328125
2023-10-30T12:00:10.783286;1005.357666015625
2023-10-30T12:00:10.998367;1005.30712890625
2023-10-30T12:00:11.213373;1005.302734375
2023-10-30T12:00:11.428365;1005.34619140625
2023-10-30T12:00:11.643293;1005.3115234375
2023-10-30T12:00:11.858376;1005.300048828125
2023-10-30T12:00:12.073332;1005.3515625
2023-10-30T12:00:12.288481;1005.306884765625
2023-10-30T12:00:12.503319;1005.33203125
2023-10-30T12:00:12.718310;1005.2919921875
2023-10-30T12:00:12.933357;1005.285400390625
2023-10-30T12:00:13.148398;1005.309326171875
2023-10-30T12:00:13.363388;1005.263671875
2023-10-30T12:00:13.578406;1005.28271484375
2023-10-30T12:00:13.793401;1005.2841796875
2023-10-30T12:00:14.008403;1005.2421875
2023-10-30T12:00:14.223411;1005.2841796875
2023-10-30T12:00:14.438265;1005.318603515625
2023-10-30T12:00:14.653403;1005.27685546875
2023-10-30T12:00:14.868298;1005.24072265625
2023-10-30T12:00:15.083382;1005.258544921875
2023-10-30T12:00:15.298411;1005.2431640625
2023-10-30T12:00:15.513421;1005.324462890625
2023-10-30T12:00:15.728389;1005.3349609375
2023-10-30T12:00:15.943270;1005.256103515625
2023-10-30T12:00:16.158375;1005.280029296875
2023-10-30T12:00:16.373321;1005.2958984375
2023-10-30T12:00:16.588301;1005.2705078125
2023-10-30T12:00:16.803373;1005.277099609375
2023-10-30T12:00:17.018393;1005.320068359375
2023-10-30T12:00:17.233399;1005.221923828125
2023-10-30T12:00:17.448447;1005.2421875
2023-10-30T12:00:17.663390;1005.315185546875
2023-10-30T12:00:17.878240;1005.314208984375
2023-10-30T12:00:18.093414;1005.3466796875
2023-10-30T12:00:18.308387;1005.346435546875
2023-10-30T12:00:18.523425;1005.255126953125
2023-10-30T12:00:18.738400;1005.306640625
2023-10-30T12:00:18.953317;1005.315185546875
2023-10-30T12:00:19.168489;1005.357421875
2023-10-30T12:00:19.383283;1005.359130859375
2023-10-30T12:00:19.598379;1005.346923828125
2023-10-30T12:00:19.813379;1005.3388671875
2023-10-30T12:00:20.028403;1005.368896484375
2023-10-30T12:00:20.243319;1005.3330078125
2023-10-30T12:00:20.458379;1005.30419921875
2023-10-30T12:00:20.673261;1005.28564453125
2023-10-30T12:00:20.888312;1005.33056640625
2023-10-30T12:00:21.103336;1005.25634765625
2023-10-30T12:00:21.318371;1005.22412109375
2023-10-30T12:00:21.533317;1005.30078125
2023-10-30T12:00:21.748394;1005.32080078125
2023-10-30T12:00:21.963405;1005.337890625
2023-10-30T12:00:22.178289;1005.30859375
2023-10-30T12:00:22.393417;1005.3583984375
2023-10-30T12:00:22.608414;1005.334716796875
2023-10-30T12:00:22.823296;1005.29248046875
2023-10-30T12:00:23.038399;1005.294921875
2023-10-30T12:00:23.253283;1005.36767578125
2023-10-30T12:00:23.468286;1005.253173828125
2023-10-30T12:00:23.683427;1005.282958984375
2023-10-30T12:00:23.898320;1005.32763671875
2023-10-30T12:00:24.113384;1005.39892578125
2023-10-30T12:00:24.328429;1005.300048828125
2023-10-30T12:00:24.543420;1005.300537109375
2023-10-30T12:00:24.758272;1005.321533203125
2023-10-30T12:00:24.973302;1005.300537109375
2023-10-30T12:00:25.188297;1005.33935546875
2023-10-30T12:00:25.403318;1005.30810546875
2023-10-30T12:00:25.618405;1005.35009765625
2023-10-30T12:00:25.833340;1005.3408203125
2023-10-30T12:00:26.048414;1005.271240234375
2023-10-30T12:00:26.263303;1005.304931640625
2023-10-30T12:00:26.478377;1005.31298828125
2023-10-30T12:00:26.693342;1005.261474609375
2023-10-30T12:00:26.908372;1005.282470703125
2023-10-30T12:00:27.123382;1005.253662109375
2023-10-30T12:00:27.338409;1005.273193359375
2023-10-30T12:00:27.553297;1005.321533203125
2023-10-30T12:00:27.768546;1005.298095703125
2023-10-30T12:00:27.983427;1005.308837890625
2023-10-30T12:00:28.198446;1005.300048828125
2023-10-30T12:00:28.413354;1005.26904296875
2023-10-30T12:00:28.628413;1005.27294921875
2023-10-30T12:00:28.843381;1005.25048828125
2023-10-30T12:00:29.058404;1005.235107421875
2023-10-30T12:00:29.273405;1005.330322265625
2023-10-30T12:00:29.488416;1005.33154296875
2023-10-30T12:00:29.703277;1005.30126953125
2023-10-30T12:00:29.918394;1005.31640625
2023-10-30T12:00:30.133317;1005.277587890625
2023-10-30T12:00:30.348390;1005.30322265625
2023-10-30T12:00:30.563318;1005.32421875
2023-10-30T12:00:30.778235;1005.30224609375
2023-10-30T12:00:30.993315;1005.300048828125
2023-10-30T12:00:31.208066;1005.36767578125
2023-10-30T12:00:31.422266;1005.320068359375
2023-10-30T12:00:31.637199;1005.242919921875
2023-10-30T12:00:31.851161;1005.2421875
2023-10-30T12:00:32.065336;1005.289794921875
2023-10-30T12:00:32.280239;1005.2607421875
2023-10-30T12:00:32.495485;1005.2236328125
2023-10-30T12:00:32.710245;1005.24755859375
2023-10-30T12:00:32.925308;1005.218505859375
2023-10-30T12:00:33.140407;1005.260009765625
2023-10-30T12:00:33.355330;1005.25927734375
2023-10-30T12:00:33.570343;1005.288330078125
2023-10-30T12:00:33.785325;1005.2587890625
2023-10-30T12:00:34.000203;1005.3095703125
2023-10-30T12:00:34.214368;1005.30224609375
2023-10-30T12:00:34.429338;1005.2783203125
2023-10-30T12:00:34.644430;1005.348388671875
2023-10-30T12:00:34.859327;1005.219482421875
2023-10-30T12:00:35.074393;1005.27392578125
2023-10-30T12:00:35.289293;1005.331787109375
2023-10-30T12:00:35.504098;1005.2626953125
2023-10-30T12:00:35.718441;1005.284912109375
2023-10-30T12:00:35.933365;1005.2958984375
2023-10-30T12:00:36.148337;1005.302734375
2023-10-30T12:00:36.363395;1005.28955078125
2023-10-30T12:00:36.578401;1005.23876953125
2023-10-30T12:00:36.793462;1005.326171875
2023-10-30T12:00:37.008301;1005.280029296875
2023-10-30T12:00:37.223135;1005.2392578125
2023-10-30T12:00:37.437241;1005.246337890625
2023-10-30T12:00:37.652291;1005.306884765625
2023-10-30T12:00:37.867285;1005.258544921875
2023-10-30T12:00:38.082407;1005.281005859375
2023-10-30T12:00:38.297385;1005.267822265625
2023-10-30T12:00:38.512296;1005.290771484375
2023-10-30T12:00:38.727459;1005.278564453125
2023-10-30T12:00:38.942272;1005.286865234375
2023-10-30T12:00:39.157304;1005.342529296875
2023-10-30T12:00:39.372239;1005.32958984375
2023-10-30T12:00:39.587285;1005.332763671875
2023-10-30T12:00:39.802289;1005.317626953125
2023-10-30T12:00:40.017281;1005.269775390625
2023-10-30T12:00:40.232187;1005.284912109375
2023-10-30T12:00:40.446299;1005.327880859375
2023-10-30T12:00:40.661276;1005.291748046875
2023-10-30T12:00:40.876207;1005.304443359375
2023-10-30T12:00:41.091408;1005.289306640625
2023-10-30T12:00:41.306213;1005.263671875
2023-10-30T12:00:41.521277;1005.31982421875
2023-10-30T12:00:41.736314;1005.287353515625
2023-10-30T12:00:41.951301;1005.29443359375
2023-10-30T12:00:42.166440;1005.276123046875
2023-10-30T12:00:42.381430;1005.263671875
2023-10-30T12:00:42.596380;1005.3076171875
2023-10-30T12:00:42.811396;1005.323974609375
2023-10-30T12:00:43.026363;1005.340576171875
2023-10-30T12:00:43.241351;1005.286865234375
2023-10-30T12:00:43.456533;1005.270751953125
2023-10-30T12:00:43.671215;1005.204833984375
2023-10-30T12:00:43.886209;1005.2900390625
2023-10-30T12:00:44.101367;1005.300537109375
2023-10-30T12:00:44.316468;1005.310546875
2023-10-30T12:00:44.531367;1005.257080078125
2023-10-30T12:00:44.746366;1005.24609375
2023-10-30T12:00:44.961410;1005.27490234375
2023-10-30T12:00:45.176349;1005.24951171875
2023-10-30T12:00:45.391387;1005.297607421875
2023-10-30T12:00:45.606296;1005.2734375
2023-10-30T12:00:45.821400;1005.295166015625
2023-10-30T12:00:46.036384;1005.30517578125
2023-10-30T12:00:46.251396;1005.247802734375
2023-10-30T12:00:46.466372;1005.278076171875
2023-10-30T12:00:46.681273;1005.2392578125
2023-10-30T12:00:46.896362;1005.23095703125
2023-10-30T12:00:47.111375;1005.270263671875
2023-10-30T12:00:47.326274;1005.30712890625
2023-10-30T12:00:47.541375;1005.25732421875
2023-10-30T12:00:47.756181;1005.299560546875
2023-10-30T12:00:47.971386;1005.35498046875
2023-10-30T12:00:48.186376;1005.33740234375
2023-10-30T12:00:48.401363;1005.2607421875
2023-10-30T12:00:48.616364;1005.23876953125
2023-10-30T12:00:48.831414;1005.311279296875
2023-10-30T12:00:49.046343;1005.333740234375
2023-10-30T12:00:49.261344;1005.2314453125
2023-10-30T12:00:49.476329;1005.3056640625
2023-10-30T12:00:49.691261;1005.2392578125
2023-10-30T12:00:49.906290;1005.287841796875
2023-10-30T12:00:50.121260;1005.25732421875
2023-10-30T12:00:50.335934;1005.306640625
2023-10-30T12:00:50.550200;1005.293701171875
2023-10-30T12:00:50.764182;1005.23291015625
2023-10-30T12:00:50.978297;1005.23046875
2023-10-30T12:00:51.193318;1005.28466796875
2023-10-30T12:00:51.408293;1005.239990234375
2023-10-30T12:00:51.623271;1005.2802734375
2023-10-30T12:00:51.838320;1005.261474609375
2023-10-30T12:00:52.053348;1005.31396484375
2023-10-30T12:00:52.268305;1005.301513671875
2023-10-30T12:00:52.483166;1005.3388671875
2023-10-30T12:00:52.697336;1005.3017578125
2023-10-30T12:00:52.912305;1005.25537109375
2023-10-30T12:00:53.127306;1005.297607421875
2023-10-30T12:00:53.342289;1005.30615234375
2023-10-30T12:00:53.557285;1005.30712890625
2023-10-30T12:00:53.772261;1005.269775390625
2023-10-30T12:00:53.987253;1005.32568359375
2023-10-30T12:00:54.202321;1005.261962890625
2023-10-30T12:00:54.417327;1005.260009765625
2023-10-30T12:00:54.632358;1005.33349609375
2023-10-30T12:00:54.847369;1005.315673828125
2023-10-30T12:00:55.062389;1005.24462890625
2023-10-30T12:00:55.277332;1005.322021484375
2023-10-30T12:00:55.492271;1005.220703125
2023-10-30T12:00:55.707489;1005.204833984375
2023-10-30T12:00:55.922348;1005.2294921875
2023-10-30T12:00:56.137341;1005.219970703125
2023-10-30T12:00:56.352303;1005.296630859375
2023-10-30T12:00:56.567398;1005.289794921875
2023-10-30T12:00:56.782297;1005.269287109375
2023-10-30T12:00:56.997288;1005.3076171875
2023-10-30T12:00:57.212324;1005.295654296875
2023-10-30T12:00:57.427320;1005.250732421875
2023-10-30T12:00:57.642250;1005.253662109375
2023-10-30T12:00:57.857317;1005.265380859375
2023-10-30T12:00:58.072331;1005.35498046875
2023-10-30T12:00:58.287296;1005.26806640625
2023-10-30T12:00:58.502333;1005.264892578125
2023-10-30T12:00:58.717194;1005.30517578125
2023-10-30T12:00:58.931329;1005.29931640625
2023-10-30T12:00:59.146300;1005.32568359375
2023-10-30T12:00:59.361343;1005.302978515625
2023-10-30T12:00:59.576336;1005.322509765625
2023-10-30T12:00:59.791320;1005.308349609375
2023-10-30T12:01:00.006335;1005.346435546875
2023-10-30T12:01:00.221337;1005.32861328125
2023-10-30T12:01:00.436223;1005.27783203125
2023-10-30T12:01:00.651140;1005.360595703125
2023-10-30T12:01:00.865248;1005.349365234375
2023-10-30T12:01:01.080257;1005.293701171875
2023-10-30T12:01:01.295231;1005.2685546875
2023-10-30T12:01:01.510328;1005.37744140625
2023-10-30T12:01:01.725331;1005.377685546875
2023-10-30T12:01:01.940134;1005.243896484375
2023-10-30T12:01:02.154318;1005.247802734375
2023-10-30T12:01:02.369320;1005.317626953125
2023-10-30T12:01:02.584224;1005.279052734375
2023-10-30T12:01:02.799321;1005.307861328125
2023-10-30T12:01:03.014442;1005.24609375
2023-10-30T12:01:03.229305;1005.328125
2023-10-30T12:01:03.444113;1005.304931640625
2023-10-30T12:01:03.658328;1005.307373046875
2023-10-30T12:01:03.873270;1005.254638671875
2023-10-30T12:01:04.088344;1005.258544921875
2023-10-30T12:01:04.303222;1005.351806640625
2023-10-30T12:01:04.518261;1005.34033203125
2023-10-30T12:01:04.733340;1005.38916015625
2023-10-30T12:01:04.948242;1005.500732421875
2023-10-30T12:01:05.163390;1005.5859375
2023-10-30T12:01:05.378297;1005.60107421875
2023-10-30T12:01:05.593385;1005.6005859375
2023-10-30T12:01:05.808328;1005.6240234375
2023-10-30T12:01:06.023338;1005.634033203125
2023-10-30T12:01:06.238206;1005.645751953125
2023-10-30T12:01:06.453270;1005.576171875
2023-10-30T12:01:06.668352;1005.627685546875
2023-10-30T12:01:06.883254;1005.643310546875
2023-10-30T12:01:07.098267;1005.600341796875
2023-10-30T12:01:07.313420;1005.615234375
2023-10-30T12:01:07.528168;1005.598388671875
2023-10-30T12:01:07.743237;1005.5966796875
2023-10-30T12:01:07.958295;1005.500732421875
2023-10-30T12:01:08.173213;1005.498779296875
2023-10-30T12:01:08.387953;1005.449462890625
2023-10-30T12:01:08.602137;1005.4921875
2023-10-30T12:01:08.815998;1005.505126953125
2023-10-30T12:01:09.030167;1005.432861328125
2023-10-30T12:01:09.245308;1005.5419921875
2023-10-30T12:01:09.460040;1005.479248046875
2023-10-30T12:01:09.674176;1005.482666015625
2023-10-30T12:01:09.888207;1005.469482421875
2023-10-30T12:01:10.103233;1005.460205078125
2023-10-30T12:01:10.318098;1005.439453125
2023-10-30T12:01:10.532139;1005.50244140625
2023-10-30T12:01:10.746360;1005.458251953125
2023-10-30T12:01:10.961248;1005.561767578125
2023-10-30T12:01:11.176264;1005.5478515625
2023-10-30T12:01:11.391221;1005.436279296875
2023-10-30T12:01:11.606224;1005.561279296875
2023-10-30T12:01:11.821476;1005.490966796875
2023-10-30T12:01:12.036257;1005.47216796875
2023-10-30T12:01:12.251263;1005.51611328125
2023-10-30T12:01:12.466203;1005.516357421875
2023-10-30T12:01:12.681136;1005.522216796875
2023-10-30T12:01:12.895158;1005.54638671875
2023-10-30T12:01:13.110244;1005.458740234375
2023-10-30T12:01:13.325361;1005.48681640625
2023-10-30T12:01:13.540330;1005.448974609375
2023-10-30T12:01:13.755310;1005.51513671875
2023-10-30T12:01:13.970342;1005.52197265625
2023-10-30T12:01:14.185262;1005.52978515625
2023-10-30T12:01:14.400215;1005.50439453125
2023-10-30T12:01:14.615384;1005.44677734375
2023-10-30T12:01:14.830291;1005.526611328125
2023-10-30T12:01:15.045310;1005.4794921875
2023-10-30T12:01:15.260337;1005.474365234375
2023-10-30T12:01:15.475274;1005.51171875
2023-10-30T12:01:15.690333;1005.401611328125
2023-10-30T12:01:15.905338;1005.450927734375
2023-10-30T12:01:16.120320;1005.4775390625
2023-10-30T12:01:16.335334;1005.435791015625
2023-10-30T12:01:16.550324;1005.46923828125
2023-10-30T12:01:16.765305;1005.536865234375
2023-10-30T12:01:16.980214;1005.438232421875
2023-10-30T12:01:17.195331;1005.43359375
2023-10-30T12:01:17.410329;1005.466552734375
2023-10-30T12:01:17.625325;1005.4599609375
2023-10-30T12:01:17.840181;1005.41455078125
2023-10-30T12:01:18.055212;1005.483642578125
2023-10-30T12:01:18.270057;1005.490478515625
2023-10-30T12:01:18.484106;1005.593994140625
2023-10-30T12:01:18.698322;1005.568603515625
2023-10-30T12:01:18.913311;1005.59423828125
2023-10-30T12:01:19.128309;1005.53466796875
2023-10-30T12:01:19.343309;1005.570556640625
2023-10-30T12:01:19.558252;1005.568359375
2023-10-30T12:01:19.773398;1005.553466796875
2023-10-30T12:01:19.987897;1005.589599609375
2023-10-30T12:01:20.202307;1005.53662109375
2023-10-30T12:01:20.417307;1005.51220703125
2023-10-30T12:01:20.632200;1005.53076171875
2023-10-30T12:01:20.847297;1005.587890625
2023-10-30T12:01:21.062317;1005.516845703125
2023-10-30T12:01:21.277309;1005.5283203125
2023-10-30T12:01:21.492158;1005.577880859375
2023-10-30T12:01:21.707326;1005.55517578125
2023-10-30T12:01:21.922336;1005.56201171875
2023-10-30T12:01:22.137334;1005.53369140625
2023-10-30T12:01:22.352323;1005.559814453125
2023-10-30T12:01:22.567303;1005.587890625
2023-10-30T12:01:22.782327;1005.61376953125
2023-10-30T12:01:22.997362;1005.57666015625
2023-10-30T12:01:23.212281;1005.573974609375
2023-10-30T12:01:23.427334;1005.495849609375
2023-10-30T12:01:23.642248;1005.564208984375
2023-10-30T12:01:23.857306;1005.552001953125
2023-10-30T12:01:24.072223;1005.559326171875
2023-10-30T12:01:24.287245;1005.50830078125
2023-10-30T12:01:24.502348;1005.528564453125
2023-10-30T12:01:24.717277;1005.558837890625
2023-10-30T12:01:24.932229;1005.5751953125
2023-10-30T12:01:25.147359;1005.544189453125
2023-10-30T12:01:25.362337;1005.57666015625
2023-10-30T12:01:25.577315;1005.55810546875
2023-10-30T12:01:25.792413;1005.584228515625
2023-10-30T12:01:26.007300;1005.53271484375
2023-10-30T12:01:26.222180;1005.553955078125
2023-10-30T12:01:26.437291;1005.609130859375
2023-10-30T12:01:26.652317;1005.6015625
2023-10-30T12:01:26.867145;1005.658447265625
2023-10-30T12:01:27.082220;1005.517333984375
2023-10-30T12:01:27.297341;1005.55224609375
2023-10-30T12:01:27.512328;1005.604248046875
2023-10-30T12:01:27.727222;1005.58837890625
2023-10-30T12:01:27.942234;1005.54052734375
2023-10-30T12:01:28.157324;1005.548583984375
2023-10-30T12:01:28.372222;1005.532470703125
2023-10-30T12:01:28.587201;1005.572998046875
2023-10-30T12:01:28.802280;1005.600830078125
2023-10-30T12:01:29.017149;1005.543701171875
2023-10-30T12:01:29.231281;1005.486572265625
2023-10-30T12:01:29.446222;1005.4765625
2023-10-30T12:01:29.661321;1005.482421875
2023-10-30T12:01:29.876150;1005.544677734375
2023-10-30T12:01:30.091310;1005.531494140625
2023-10-30T12:01:30.306264;1005.56591796875
2023-10-30T12:01:30.521298;1005.5869140625
2023-10-30T12:01:30.736214;1005.599365234375
2023-10-30T12:01:30.951245;1005.611328125
2023-10-30T12:01:31.166296;1005.588134765625
2023-10-30T12:01:31.381349;1005.586181640625
2023-10-30T12:01:31.596348;1005.59033203125
2023-10-30T12:01:31.811372;1005.617919921875
2023-10-30T12:01:32.026296;1005.5908203125
2023-10-30T12:01:32.241319;1005.65478515625
2023-10-30T12:01:32.456275;1005.5830078125
2023-10-30T12:01:32.671205;1005.591796875
2023-10-30T12:01:32.886313;1005.64697265625
2023-10-30T12:01:33.101255;1005.599365234375
2023-10-30T12:01:33.316315;1005.630615234375
2023-10-30T12:01:33.531219;1005.623046875
2023-10-30T12:01:33.746322;1005.65087890625
2023-10-30T12:01:33.961312;1005.641357421875
2023-10-30T12:01:34.176272;1005.613037109375
2023-10-30T12:01:34.391315;1005.63427734375
2023-10-30T12:01:34.606194;1005.653564453125
2023-10-30T12:01:34.821261;1005.691650390625
2023-10-30T12:01:35.036219;1005.64111328125
2023-10-30T12:01:35.251119;1005.60009765625
2023-10-30T12:01:35.465225;1005.672119140625
2023-10-30T12:01:35.680170;1005.639404296875
2023-10-30T12:01:35.895256;1005.74560546875
2023-10-30T12:01:36.110245;1005.640380859375
2023-10-30T12:01:36.325250;1005.67578125
